time	est_speed	baro_speed	gps_speed	vel_z_pid_output	vel_z_pid_err	vel_z_I	gps_status	healthy	state	mav_mode
177638	1.0994	-0.1948	0.6300	0.0593	0.1009	0.0791	2	0	0	192
177688	1.1094	0.2440	0.6300	0.0593	0.1009	0.0791	2	0	0	192
177738	1.1198	0.5100	0.6300	0.0593	0.1009	0.0791	2	0	0	192
177788	1.1208	0.6271	0.9199	0.0593	0.1009	0.0791	2	0	0	192
177838	1.1634	0.6809	0.9199	0.0593	0.1009	0.0791	2	0	0	192
177888	1.2100	0.5704	0.9199	0.0593	0.1009	0.0791	2	0	0	192
177938	1.2107	0.4992	0.9199	0.0593	0.1009	0.0791	2	0	0	192
177988	1.2230	0.6189	1.6100	0.0593	0.1009	0.0791	2	0	0	192
178038	1.3186	0.6601	1.6100	0.0593	0.1009	0.0791	2	0	0	192
178088	1.4055	0.6720	1.6100	0.0593	0.1009	0.0791	2	0	0	192
178138	1.4476	0.6655	1.6100	0.0593	0.1009	0.0791	2	1	0	192
178188	1.4831	0.6956	1.6100	0.0593	0.1009	0.0791	2	1	0	192
178238	1.4891	0.7140	1.6100	0.0593	0.1009	0.0791	2	0	0	192
178288	1.5066	0.7096	2.1800	0.0593	0.1009	0.0791	2	0	0	192
178338	1.6688	0.8178	2.1800	0.0593	0.1009	0.0791	2	0	0	192
178388	1.7709	0.8433	2.1800	0.0593	0.1009	0.0791	2	0	0	192
178438	1.8605	0.9714	2.1800	0.0593	0.1009	0.0791	2	0	0	192
178488	1.9612	1.0210	2.2999	0.0593	0.1009	0.0791	2	0	0	192
178538	2.0677	0.7705	2.2999	0.0593	0.1009	0.0791	2	0	0	192
178588	2.1462	0.6224	2.2999	0.0593	0.1009	0.0791	2	0	0	192
178638	2.2047	0.8554	2.2999	0.0593	0.1009	0.0791	2	0	0	192
178688	2.2374	1.1328	2.2999	0.0593	0.1009	0.0791	2	0	0	192
178738	2.2045	1.5526	2.2999	0.0593	0.1009	0.0791	2	1	0	192
178788	2.2628	1.6424	2.0199	0.0593	0.1009	0.0791	2	1	0	192
178838	2.2294	1.6192	2.0199	0.0593	0.1009	0.0791	2	0	0	192
178888	2.1820	1.3650	2.0199	0.0593	0.1009	0.0791	2	0	0	192
178938	2.1071	1.3703	2.0199	0.0593	0.1009	0.0791	2	0	0	192
178988	2.0557	0.8340	1.9000	0.0593	0.1009	0.0791	2	0	0	192
179038	2.0023	1.0378	1.9000	0.0593	0.1009	0.0791	2	0	0	192
179088	2.0054	0.6624	1.9000	0.0593	0.1009	0.0791	2	0	0	192
179138	2.0324	0.7041	1.9000	0.0593	0.1009	0.0791	2	0	0	192
179188	2.0420	0.7085	1.9000	0.0593	0.1009	0.0791	2	0	0	192
179238	2.0826	0.6888	1.9000	0.0593	0.1009	0.0791	2	1	0	192
179288	2.1216	0.9596	1.8300	0.0593	0.1009	0.0791	2	1	0	192
179338	2.1304	1.0846	1.8300	0.0593	0.1009	0.0791	2	0	0	192
179389	2.1072	1.4728	1.8300	0.0593	0.1009	0.0791	2	0	0	192
179438	2.0876	1.5576	1.8300	0.0593	0.1009	0.0791	2	0	0	192
179488	2.0747	1.5247	2.0399	0.0593	0.1009	0.0791	2	0	0	192
179538	2.0652	1.5773	2.0399	0.0593	0.1009	0.0791	2	0	0	192
179588	2.0805	1.4222	2.0399	0.0593	0.1009	0.0791	2	0	0	192
179638	2.1118	1.6882	2.0399	0.0593	0.1009	0.0791	2	0	0	192
179688	2.1375	1.4101	2.0399	0.0593	0.1009	0.0791	2	0	0	192
179738	2.1435	1.5697	2.0399	0.0593	0.1009	0.0791	2	1	0	192
179788	2.1923	1.4991	1.9199	0.0593	0.1009	0.0791	2	1	0	192
179838	2.1929	1.4615	1.9199	0.0593	0.1009	0.0791	2	1	0	192
179888	2.1335	1.4091	1.9199	0.0593	0.1009	0.0791	2	1	0	192
179938	2.0577	1.3498	1.9199	0.0593	0.1009	0.0791	2	0	0	192
179988	1.9811	1.4708	1.7000	0.0593	0.1009	0.0791	2	0	0	192
180038	1.8890	1.5398	1.7000	0.0593	0.1009	0.0791	2	0	0	192
180088	1.7895	1.5418	1.7000	0.0593	0.1009	0.0791	2	0	0	192
180138	1.6184	1.5078	1.7000	0.0593	0.1009	0.0791	2	0	0	192
180188	1.5412	1.4368	1.7000	0.0593	0.1009	0.0791	2	0	0	192
180238	1.4767	1.5931	1.7000	0.0593	0.1009	0.0791	2	1	0	192
180288	1.4941	1.5555	1.4900	0.0593	0.1009	0.0791	2	1	0	192
180338	1.5313	1.5026	1.4900	0.0593	0.1009	0.0791	2	0	0	192
180388	1.5118	1.4414	1.4900	0.0593	0.1009	0.0791	2	0	0	192
180438	1.4669	1.6092	1.4900	0.0593	0.1009	0.0791	2	0	0	192
180488	1.4192	1.6733	0.7900	0.0593	0.1009	0.0791	2	0	0	192
180538	1.2732	1.6755	0.7900	0.0593	0.1009	0.0791	2	1	0	192
